,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zfp451,118.72320683179409,-0.10762580456107763,0.23340360082537717,-0.46111458512415476,0.6447163981627799,0.9802796251612313
Bend6,12.81353803739127,-0.4624137154177859,0.4794471276751605,-0.9644728036228528,0.33480893707845605,
Dst,493.8066978707864,-0.3685871646791258,0.22720046878984004,-1.6222993140919446,0.1047392754969241,0.8684490866395896
Ccdc115,27.230421132247272,0.2788978726305886,0.35220451873683295,0.791863413992655,0.42844032170932833,
Imp4,39.024753750686436,0.4703736813872361,0.32549563887067595,1.4450997961730672,0.14842985623959934,0.8953840545257316
Fam168b,118.4447070742702,-0.26820702868469337,0.23841338608764262,-1.1249663162205934,0.2606033081564578,0.9474502956129918
Plekhb2,20.960546166304002,-0.0021533815749856956,0.4222820213542861,-0.005099392032082398,0.9959312914617745,
Hs6st1,59.16468315995437,0.03371253047187489,0.2713313304118954,0.12424857247667445,0.9011184648885299,0.9935055500003961
Uggt1,100.54562351661475,-0.0806980135889133,0.23801123559528997,-0.3390512779242521,0.7345711012984635,0.9849759672058356
Arid5a,160.2857464232961,-0.3706588002149991,0.20379913283240722,-1.81874571821563,0.06895023326840871,0.7704266608859965
4930403P22Rik,44.71789175357495,1.3157608010937956,0.31006773167034096,4.243462529963264,2.2009713710145826e-05,0.01012006636392505
Kansl3,61.38921999485756,-0.1149426580926611,0.2871681899374321,-0.400262501629114,0.6889631839082211,0.9802796251612313
Lman2l,18.970169943566667,0.12304157647897282,0.41802877946035816,0.29433757321160925,0.7684999642961557,
Cnnm4,13.491055257949133,0.17013923619271115,0.4596037193652672,0.3701868131695733,0.7112433013454929,
Cnnm3,49.11514304414063,-0.07325098910380382,0.2931439102546604,-0.2498806440842285,0.8026796522654109,0.9875772127952741
Ankrd39,49.450156471549896,0.06390652230815744,0.28979935327022094,0.22051989277066586,0.8254662814780488,0.9884943737845326
Sema4c,76.32699599724286,-0.02633866979860935,0.25383006494919047,-0.10376497285253267,0.917355863985984,0.9935055500003961
D430040D24Rik,11.73217251009511,0.3908011374169674,0.5110934101951864,0.7646374021291344,0.44448749081302885,
Cox5b,537.762810740846,0.19052582865787007,0.2684592474936351,0.7097011201388668,0.4778894973935267,0.96040334646714
Actr1b,90.80596625532327,0.0045057720116501165,0.2495945984355251,0.01805236186957804,0.9855970814716505,0.997460738856892
Tmem131,118.5757894078051,0.05671414122088645,0.23101412895259693,0.24550074698038898,0.8060687298607354,0.9875772127952741
Inpp4a,29.347583384174133,0.013470623737545248,0.34819982089853246,0.0386864752049102,0.9691403565608149,
Coa5,71.87169295178872,-0.07351499134092851,0.2430899241625789,-0.3024189159389493,0.7623327365947349,0.98534592904413
Unc50,149.09354055111268,0.1562388056177223,0.230653189150086,0.677375440562661,0.49816777662450884,0.9649844120115794
Mgat4a,24.010648550338846,0.22172195392068614,0.4346858141590531,0.5100740504946805,0.6099995842009064,
Tsga10,14.95749368082583,-0.3250316274716911,0.4508003181945736,-0.72101019975634,0.47090323927034994,
Mitd1,46.61199677944653,-0.09107951273018919,0.3319492321624336,-0.2743778382521488,0.7837942722476184,0.9866262364528611
Mrpl30,244.7631712541991,0.17331482573975776,0.2573925259327714,0.6733483231950024,0.500725716685021,0.9657453210225362
Txndc9,133.7807153735872,0.1575220828805103,0.22856362497219684,0.6891826418121945,0.49070833884135057,0.9649844120115794
Eif5b,285.0812708486142,0.09562829588949294,0.23021002151499986,0.4153958861572065,0.6778521177192984,0.9802796251612313
Rev1,46.91464098860355,0.29322888875615866,0.31048271215357887,0.9444290367159454,0.34495044913901995,0.9476232049072979
Aff3,73.21577387928025,-0.36365891085264496,0.29331843746861347,-1.2398092461935957,0.21504595747433486,0.9424923906578533
Pdcl3,150.77005569679275,0.012767060941703537,0.2242182205584884,0.05694033656097627,0.954592722489608,0.9944443501225665
Npas2,16.97665460690006,-1.60414660516631,1.313980102601218,-1.2208302104351996,0.22215031284631337,
Rpl31,1315.527310970275,0.1460677538650709,0.25938645975061403,0.5631279057723642,0.5733477904644133,0.9749756264217859
Cnot11,31.230369185394185,0.14320871795258316,0.3561268233501949,0.40212842325488024,0.6875895156443206,
Rnf149,22.24514051549792,0.3631467142612454,0.41829867630398154,0.8681517174999217,0.38531128196253905,
Map4k4,458.8160309372594,-0.22905930681685593,0.1700669656098224,-1.346877131578729,0.17801980781354654,0.9174668045900132
Il1r1,165.7056693246735,-0.16799485497786557,0.2065886181162184,-0.8131854334944941,0.4161117496857216,0.9589335095447377
Il1rl2,80.31676370493935,0.03928478040224577,0.2461033895398983,0.15962714075450357,0.8731747978918872,0.9925551416289999
Mrps9,52.9232146857426,0.02002931477927658,0.2943719129800988,0.06804084865471074,0.9457531170870452,0.9939721250359359
Tgfbrap1,41.278035441906574,0.042059913264302744,0.2976261165838797,0.14131795202337036,0.8876187682699064,0.9935055500003961
AI597479,16.491111799915547,-0.3388438174483738,0.42608010345554387,-0.7952584847316813,0.4264631575478619,
Fhl2,170.00432781400494,-0.30173824090724133,0.23092848389541112,-1.3066306755120791,0.19133817325766045,0.9264677992445564
Nck2,8.705532472586881,0.06919426001437447,0.5784067467246252,0.11962906796333983,0.9047769921711022,
Ecrg4,27.197874141377067,0.0047068273157956685,0.9945573924075158,0.004732584918404653,0.996223957656485,
Uxs1,68.61695695951774,-0.04332446806228488,0.24764525243509125,-0.17494568394215584,0.8611223131741106,0.9918052810871902
Tpp2,121.6450182408948,-0.17073381824882425,0.22338054623964107,-0.7643182055149164,0.4446776388190088,0.9589335095447377
Gm8251,54.91597462420608,0.5533619261529378,0.3260852919350481,1.6969852361913955,0.08969945179855357,0.8299598025870861
Tex30,12.391707000759371,0.5764445416656662,0.5250206685522305,1.0979463784830403,0.2722279044982284,
Poglut2,30.06194098216263,-0.17846733518511326,0.35996774437654216,-0.4957870197348253,0.6200446838445237,
Bivm,14.185093127009143,-0.3305245647170013,0.44521797252484663,-0.7423881898625633,0.45785217299824243,
Ercc5,56.313998119742834,-0.2625494218451516,0.2860309257879698,-0.9179057163901758,0.3586682286686972,0.9492504925724602
Gulp1,131.9418964104585,-0.42809175822097356,0.24311965151034096,-1.7608274590783746,0.07826761076169875,0.7950344529518749
Col3a1,19611.333251734908,-0.6478482323205422,0.21177181349062907,-3.0591806418525547,0.0022194327873448355,0.19624438086422774
Col5a2,1319.5557186570472,-0.769609877818336,0.22544601330458738,-3.4137213896018626,0.0006408207057529441,0.10044864562677398
Wdr75,40.897943238135426,0.09959324354470697,0.2963318751662491,0.3360868400972148,0.7368053819040737,0.9849759672058356
Slc40a1,15.73844158010972,-0.2738641073572948,0.4633750504074216,-0.5910203993859839,0.5545067528255112,
Dnah7b,9.004617475345253,-0.20378107861418301,0.5582856524877556,-0.3650122078296689,0.7151022935242202,
Slc39a10,53.81191919885966,-0.014164556403222976,0.30923066949562633,-0.04580579418699385,0.9634650405668076,0.9944852821739768
Tmeff2,220.88879530777726,-0.1505823429654791,0.20417109600929265,-0.7375301691020235,0.460800003606599,0.9589335095447377
Gm28320,18.474187733994548,0.37327147185366655,0.40052421393599785,0.9319573171007179,0.35135858430409106,
Cavin2,309.58064064552116,-0.025870612404251453,0.21943231965360507,-0.11789791241823763,0.906148547361686,0.9935055500003961
Nabp1,61.44247458074141,0.40347438775735806,0.32883330928305465,1.2269875841867757,0.21982725748080856,0.9449068990430718
Myo1b,48.45626006689919,-0.26438198450717826,0.3006755255738707,-0.87929333124995,0.37924225078753004,0.9532193162104936
Stat1,47.6142798545497,-0.005560725500925658,0.2850044311248549,-0.019511014193634105,0.984433450660383,0.997460738856892
Gls,591.308785046881,-0.17395850021395862,0.20692596032573876,-0.8406799221330982,0.4005272714708883,0.9568536859489839
Nab1,199.31386195674057,-0.08893199127093543,0.21508383660777944,-0.4134759388410445,0.6792579474772564,0.9802796251612313
Mfsd6,39.140331149306625,0.12723984544756983,0.32871147943296153,0.3870867110180116,0.6986920153278958,0.9802796251612313
Inpp1,32.67158004722113,-0.041404426579750624,0.3418608149495702,-0.12111486537542603,0.9036000549868383,
Hibch,25.081265196328477,0.4454685480332515,0.37319394188812466,1.1936650037228984,0.23260903523725907,
1700019D03Rik,46.2269161921643,0.042183934619112545,0.3082272371439038,0.13685985382082858,0.8911415721765709,0.9935055500003961
Ormdl1,9.621528068613742,-0.322094543464147,0.5469567690608462,-0.5888848290829282,0.5559385353832067,
Osgepl1,16.13768806571513,0.20077259314644624,0.44889450105360235,0.4472600860006348,0.6546872822806229,
Asnsd1,58.682066055102446,0.34874411879859313,0.2687891663040413,1.297463449118744,0.1944717735011453,0.9268942150902505
Hecw2,34.86353638116289,0.035774797714861944,0.32100036653832137,0.11144784070080214,0.9112612249256028,
Gtf3c3,24.412755990501385,-0.665581016874358,0.368101543544657,-1.8081451396946169,0.0705839143126172,
Pgap1,8.736348144176318,0.005906414096145529,0.5956696399354244,0.009915586929671006,0.9920886359171177,
Ankrd44,45.583275715270965,-1.4093887261743026,0.41539074871905457,-3.3929227613288244,0.0006915113377377795,0.10598563769727701
Sf3b1,817.8283707298158,0.1953729727304805,0.20004120208089501,0.9766636607766097,0.32873569122773494,0.9474502956129918
Coq10b,235.8209021746963,0.13627861180045633,0.2309403307668848,0.5901031290113563,0.5551215111987591,0.9726193330447768
Hspd1,209.99125374657567,0.04739316785646946,0.24063191836217268,0.1969529569437188,0.8438643515557969,0.9911175247666117
Hspe1,350.36050098123945,0.26385368024943157,0.29466568779835284,0.8954340161586554,0.37055512363391374,0.9500812965439045
Mob4,118.96456619755217,-0.12189698312615166,0.22362436694033647,-0.5450970517836013,0.5856867702755744,0.9749756264217859
Rftn2,70.03176512402956,0.3879263461164055,0.27789307324733686,1.395955435604306,0.162727915429544,0.8984559863217325
Plcl1,38.45668954814274,-0.5556770759440963,0.37576292128269323,-1.4787969873324738,0.13919458128771822,0.8895622339413337
Tyw5,15.10109387097363,-0.1451465811551503,0.46242509904272316,-0.3138812781910445,0.7536112101650837,
Maip1,41.19503225215634,0.5569550105381655,0.3153588871580742,1.7660989850556863,0.07737924373022588,0.7950344529518749
Spats2l,86.57500385573401,-0.3781906624505041,0.25876809859759103,-1.461504198160943,0.14387712428763447,0.8943309561157617
Kctd18,11.245801796052108,-0.23260361470460084,0.5406685415619689,-0.4302148115231907,0.6670393886636665,
Aox1,66.87217256489289,0.23289580312929048,0.290423570128065,0.8019177060132994,0.42260056324075757,0.9589335095447377
Aox3,128.5710052011684,0.05669569100272004,0.24474209794982052,0.2316548377972324,0.8168061114107215,0.9875772127952741
Aox4,9.020990287492392,1.474399849409479,0.5981726750630229,2.46483985456898,0.013707450136693082,
Bzw1,290.7877942528415,-0.05540994515989764,0.2371671921281323,-0.2336324204992138,0.8152703562746468,0.9875772127952741
Clk1,467.263732640819,0.1728282894509171,0.20540452081792118,0.8414045063989563,0.4001213617786923,0.9565910402983412
Ppil3,45.614745444272536,-0.03128097061104117,0.3026664608084539,-0.10335129478002422,0.9176841661990464,0.9935055500003961
Nif3l1,20.418497152260127,0.3378606654999958,0.40030789562550767,0.8440020024388131,0.3986682866375122,
Orc2,29.31492084463255,-0.0938011512475853,0.3604576667189508,-0.26022792662840527,0.7946879637874348,
Fam126b,45.59817349329457,-0.12301143707284587,0.31455255830829043,-0.3910679910995457,0.6957469797716755,0.9802796251612313
Ndufb3,247.5667513507401,-0.06158527132593136,0.23436932559834361,-0.26277018619524756,0.792727716177143,0.9866262364528611
Cflar,173.18273143642668,-0.25875821110603703,0.23320235264842995,-1.1095866236655616,0.2671771979643589,0.9474502956129918
Casp8,19.937362037780563,0.003834930285666522,0.437036618470754,0.008774848888144487,0.9929987733955962,
Trak2,70.76820288598552,-0.3468538341466001,0.2805510115160379,-1.2363307202931684,0.21633565651132802,0.9425955011109258
Stradb,11.437884329899102,0.21961077161024123,0.49442925128276355,0.4441702650894456,0.6569194885423568,
Tmem237,67.62809287721794,-0.11846346815204564,0.26588606668879045,-0.4455422189937566,0.655927956507736,0.9802796251612313
Als2,8.246217083694104,-0.4164755876279272,0.5702830453718878,-0.7302962818337672,0.46520910048911934,
Fzd7,42.855724200856955,0.33536831899141345,0.30167303588989486,1.1116947127943406,0.2662694338729644,0.9474502956129918
Sumo1,266.7179063231615,0.1805255164829375,0.24490181962174173,0.737134239189258,0.4610407192809096,0.9589335095447377
Nop58,581.6361034823585,0.3498772965738277,0.2606001788642803,1.3425827184717425,0.17940712927689706,0.9174668045900132
Bmpr2,380.352468082941,-0.19402175315626682,0.20033493205143618,-0.9684868792949777,0.3328012686490984,0.9474502956129918
Fam117b,46.506521310889134,-0.25231833600861137,0.2809668715790656,-0.8980358950881069,0.3691664130891008,0.9492504925724602
Wdr12,35.5928617450461,-0.0425307296932491,0.32311167052554424,-0.13162857789714763,0.8952780803008158,
Carf,8.889312671420532,-0.6621448094729079,0.5531795924115542,-1.196979820940838,0.2313144200565963,
Nbeal1,364.6437034501243,-0.561355802001207,0.219062410537283,-2.5625382311113936,0.010391014678076533,0.39162201221144183
Cyp20a1,179.60111702907167,0.2704296433680953,0.2004398403564199,1.3491810953711612,0.17727880539490726,0.9174668045900132
Abi2,101.46664924758136,-0.01592181910916496,0.22937016762288792,-0.06941538768608453,0.9446589808614625,0.9939721250359359
Raph1,200.7221530576308,-0.12122847563195374,0.19291898562782117,-0.6283905922345425,0.5297480984867269,0.970652826321821
Pard3b,157.2029568056787,-0.026464358374386973,0.22157643326714135,-0.11943670174743039,0.9049293855993183,0.9935055500003961
Nrp2,57.05635261552114,0.1461676518453284,0.30584690837809886,0.4779111635309739,0.6327134354343968,0.9802796251612313
Ino80d,124.25588514857648,-0.20052803434565508,0.2402377982554381,-0.8347064275557474,0.4038830217944095,0.9575734621230808
Ino80dos,12.462394687863037,-0.4146387115525755,0.5017944499056292,-0.8263118725816023,0.4086272003088878,
Gm20342,44.33428977760315,0.2064565996133561,0.3192032433234091,0.6467872865695767,0.5177696216396896,0.968477561784026
Ndufs1,67.39309892999044,0.2471460844560553,0.28377923264629634,0.8709096932547534,0.38380346371814167,0.9534713840069736
Eef1b2,1686.6357717540402,0.2632440466840971,0.23280584721677744,1.130744995588436,0.2581624369946339,0.9474502956129918
Zdbf2,11.05728878745377,0.3741831459615832,0.6413283919118643,0.5834501492224689,0.5595903065182959,
Adam23,315.63745603770604,0.2912953075096132,0.24492714228065976,1.1893141151984723,0.2343160829180584,0.9463925327937371
Fastkd2,13.369129535434606,0.02917216890726477,0.4960128604837377,0.0588133317325977,0.9531007896556977,
Klf7,369.1664423976943,0.13536456072758915,0.18714779248965435,0.7233030052175058,0.4694937468933532,0.9595946031411595
Creb1,79.95760034028301,-0.11429671858009338,0.2602142152695143,-0.4392408710712121,0.6604870132328755,0.9802796251612313
Mettl21a,33.13498172890013,-0.09724549398874127,0.3509160478847429,-0.2771189706909078,0.7816887555466969,
Ccnyl1,46.96802453501157,-0.3323306043291874,0.29184891049416484,-1.1387077092954638,0.2548250861919149,0.9474502956129918
Fzd5,34.73284836172175,-0.5163388481656592,0.3175868583043337,-1.625819314194883,0.10398809838204083,
Plekhm3,34.69132875641349,-0.24863830590328637,0.33166721667348287,-0.7496619907057738,0.45345830505763296,
Akr1cl,12.36684894022232,-0.2887087016280475,0.5359712001305713,-0.5386645804060244,0.5901183177303069,
Idh1,202.24483576459787,-0.13376112579809812,0.2042705086425293,-0.6548234822882746,0.5125814099263329,0.9670712826463502
Pikfyve,51.24571768077032,-0.19860133485483752,0.31154292960207075,-0.6374766235539613,0.5238144319563083,0.9693864149432662
Rpe,35.36047973435151,0.15762562913294323,0.33115626444965107,0.4759856480290398,0.6340846026540121,
Kansl1l,72.67145603933344,0.20470085928241824,0.3236769595415168,0.6324233259369888,0.527110295797081,0.9701046240232268
Acadl,150.05579750526292,-0.09405563703677275,0.21141221494788226,-0.44489216037001234,0.6563976883621838,0.9802796251612313
Lancl1,61.80576161208635,0.329162117841802,0.27060925259492996,1.2163742173831682,0.22384240092216312,0.9449068990430718
Ikzf2,19.947573669080004,0.508524369100443,0.4138134309404121,1.2288735238602464,0.21911922959755314,
Atic,62.75211324205453,0.21186683164691214,0.30280521000459276,0.6996802718278813,0.4841269995474671,0.9628096643249368
Fn1,5008.5458503021155,-0.7658344535276004,0.21850563735987777,-3.5048727473620036,0.0004568255785750133,0.08291384251136491
Pecr,25.689070285266364,0.23494998354928304,0.37336317060298274,0.6292800202275926,0.5291657492924877,
Xrcc5,30.718365523882206,0.33432195849839613,0.3308614336458367,1.0104591363654178,0.31227536780551224,
Smarcal1,21.53090364404385,0.4019889860724634,0.3863147616817661,1.0405737133172488,0.29807343640865847,
Rpl37a,5446.437009792966,0.45639581562619636,0.21738942389292448,2.0994389122213915,0.03577822752926939,0.6247017246188972
Igfbp5,48.76064552135371,2.285811054137861,0.8375246042100104,2.729246451564175,0.00634792432062394,0.30694686013367656
Tns1,476.9545450155286,0.15049294895621831,0.1865292036516693,0.8068063660275618,0.419778050887993,0.9589335095447377
Arpc2,613.9284507444876,-0.15367213042980077,0.19352793325340958,-0.7940565883508879,0.4271624885946669,0.9589335095447377
Aamp,278.2079234522058,0.03963152989300035,0.20256702502542134,0.195646502129489,0.8448868601429491,0.9911175247666117
Pnkd,113.47178605298572,0.005899770150847007,0.2747592822993578,0.021472505319835,0.9828687359813183,0.9974108031398197
Tmbim1,229.28702279747617,-0.06350494429620487,0.2011667233011477,-0.3156831470637299,0.7522430197611606,0.9849759672058356
Slc11a1,15.440664338554255,0.7241513579339657,0.4758366111798059,1.5218487626214374,0.12804697998259496,
Ctdsp1,175.10991172947004,0.09582226772713273,0.2276648222856471,0.42089184778360794,0.673834058378999,0.9802796251612313
Usp37,91.88150710523064,0.0213130755697205,0.23092574927855306,0.09229406264267095,0.9264644055618895,0.9935055500003961
Cnot9,22.575819918851412,-0.24955703127869724,0.39628331990654175,-0.6297439703935861,0.5288621091946382,
Zfp142,48.02879641387718,-0.12378573426410926,0.28405324449519065,-0.43578356052259454,0.662993772433841,0.9802796251612313
Bcs1l,19.258123778956097,0.09885550878331467,0.4004359447799427,0.24686971804601646,0.8050090525898651,
Rnf25,16.501603879067467,0.25525062232228124,0.4457965802897731,0.5725719613110655,0.566934548845005,
Ttll4,15.399889916617942,-0.21173080259001445,0.4312962103334441,-0.4909173730655341,0.6234848889279871,
Cyp27a1,317.17900856949336,0.6456210172120073,0.25508941492193743,2.53095965353788,0.011375093230573759,0.40499692477380317
Wnt6,26.39943470421427,1.014734980194087,0.42620241870135367,2.3808756958395554,0.01727153898331128,
Cnppd1,104.2005509478727,0.20860825941734346,0.2298317519585716,0.9076563949046789,0.36405978882128265,0.9492504925724602
Retreg2,141.35499349144115,0.15932755924509515,0.24200793096237336,0.658356767943555,0.510308908274824,0.9667239560234276
Zfand2b,40.09334709598966,0.11963145186419888,0.3198084750164818,0.3740721750980286,0.7083506194445397,0.9826394107145695
Abcb6,13.643250358455921,-0.1310216764197771,0.4717988898694553,-0.27770662295545084,0.7812375761254153,
Atg9a,55.16112022245391,0.13888465295987992,0.2848437988948777,0.4875818027238699,0.6258460875879155,0.9802796251612313
Ankzf1,11.92894798868711,0.6120306385415255,0.5189064493514258,1.1794623853808224,0.23821410617805472,
Glb1l,40.80976923493623,0.18151210890920738,0.3249968821652528,0.5585041545626676,0.5765001683509597,0.9749756264217859
Stk16,73.54010540066464,-0.019877054102575602,0.25983388147086145,-0.07649908468463022,0.9390220421589712,0.9935055500003961
Tuba4a,37.954817452767294,0.5413844822785309,0.35071005381600334,1.5436811017757792,0.12266560672069395,0.8832813054356291
Dnajb2,45.07074340592238,-0.3722104497107792,0.2908501241037316,-1.279732820667563,0.20063911757529918,0.9309261509581593
Dnpep,133.74028028793012,0.1357200338731399,0.2111745377430759,0.6426912795626091,0.5204244406042097,0.968477561784026
Des,183.20317969133265,0.32651351729561146,0.26920645765566387,1.2128740155009496,0.22517799162140717,0.9449068990430718
Speg,26.669854800590944,0.08371617920021053,0.3477140337718508,0.24076157724234998,0.8097399106287365,
Gmppa,105.98607055216175,0.2497877984404972,0.2544913580372889,0.9815178022819049,0.32633745985987284,0.9474502956129918
Chpf,186.77737755908217,0.2716645197381701,0.20837545785887424,1.3037260842980818,0.19232699248760743,0.9264677992445564
Obsl1,71.19107656809793,0.3521673313509951,0.2838026428934321,1.2408881318389764,0.21464707763543178,0.9423430263854697
Stk11ip,11.271161227630254,0.5576958838669976,0.5157934248505023,1.0812388390345233,0.2795908855112751,
Slc4a3,88.88209123552812,0.05755269866252861,0.2423778538260644,0.23745031880606415,0.8123074569365268,0.9875772127952741
Farsb,41.032494715954996,0.4547718398886676,0.3081089731457891,1.4760097222922537,0.13994128227147268,0.8895622339413337
Acsl3,38.05931207401381,-0.5760847773740725,0.32717183487189244,-1.7608018660886398,0.07827194390400614,0.7950344529518749
Utp14b,32.34761399915289,0.01278686273413009,0.3426047729206914,0.03732248860727368,0.9702278746670122,
Kcne4,23.36532494036955,0.23480664418543915,0.4111709025801842,0.5710682412397811,0.5679533856152813,
Wdfy1,129.9445648052499,-0.12635111380744352,0.22323781318472968,-0.5659933324238746,0.5713983130860691,0.9749756264217859
Mrpl44,14.360767145689985,0.26610242418483976,0.5212210755348409,0.5105365778077641,0.6096755955476187,
Serpine2,597.9615391851491,-0.057668826408214614,0.18528893008808767,-0.3112373004733658,0.7556202285243703,0.9849759672058356
Cul3,207.8707717471178,-0.1974994767418512,0.1912586649160395,-1.0326302174521158,0.3017769814849264,0.9474502956129918
Dock10,76.2331459718861,-0.48359806892245655,0.5743991687082174,-0.8419198621231189,0.39983281176844454,0.9565910402983412
Irs1,82.27237373155363,0.3769766301485276,0.28248059611689474,1.3345222126072298,0.18203277211312563,0.91909226154043
Rhbdd1,17.858246535706588,-0.05021938946739632,0.4364586605992029,-0.11506104472403275,0.9083967365815881,
Col4a4,238.3367181832796,-0.7006084090185289,0.24016351807699216,-2.9172141323892764,0.0035317322070937086,0.24494192148956903
Col4a3,76.0540791471115,-1.0711796524000814,0.30352402244774285,-3.529142911858004,0.00041690792366792865,0.07771389052804606
Mff,108.35825896918269,0.056538892932715044,0.23202705914304267,0.24367370401337246,0.8074835407232135,0.9875772127952741
Agfg1,101.2090676167983,-0.36185117078329315,0.2782802027102175,-1.300312301267442,0.19349395364114352,0.9268942150902505
Pid1,306.19170424826626,0.13945268979724235,0.2167459967627618,0.6433922281382645,0.5199696251177028,0.968477561784026
Trip12,249.63237945245734,-0.3661897422783104,0.20365670830586582,-1.798073558806328,0.07216535171796933,0.7770195244707956
Fbxo36,14.445477917565142,0.0975374638071788,0.4892614544840432,0.19935652586823574,0.8419838651873739,
Sp110,18.86404368046237,-0.11101249630025906,0.42002455177733866,-0.26430001729781843,0.7915487469498621,
Sp140,52.11596487252282,-0.18276055855866097,0.2997630139709932,-0.6096834834211601,0.5420714976797014,0.9715489037165047
Sp100,86.90901078942852,-0.060575077866639224,0.24032184946874305,-0.25205813787030545,0.8009961265732222,0.9875772127952741
Cab39,101.79716662631644,-0.30538965285308833,0.2420055586005932,-1.261911728883486,0.2069805510672329,0.9309882489588734
Itm2c,622.7234028996012,0.052812148165967375,0.19326114062167424,0.2732683249000989,0.784646962058557,0.9866262364528611
Psmd1,216.95797651519925,0.026787148121759027,0.2088212662370701,0.12827787420534162,0.897929074258401,0.9935055500003961
Armc9,21.81258285623872,-0.15001379414337637,0.4109990008273504,-0.3649979533804101,0.7151129339806399,
Ncl,819.9623825688169,0.16300399777913444,0.26905158399289597,0.6058466386261394,0.5446165963938104,0.9715489037165047
Ptma,2639.884965961374,0.4337218786147086,0.19818550891219722,2.188464136431195,0.02863581088106941,0.587801153710523
Pde6d,77.33324256222554,0.2905608604757926,0.2769600509604051,1.0491074776604943,0.29412865492876406,0.9474502956129918
Cops7b,12.652848180100092,0.1890184588286404,0.5305528385684563,0.3562669824529677,0.721640633432552,
Dis3l2,26.884797306178942,0.24485049695263555,0.3530540663584074,0.69352124868057,0.4879824957261576,
Eif4e2,133.32471670242245,-0.43380535360621053,0.24254012804470917,-1.7885920861979756,0.07368053329495043,0.7864523566414134
Efhd1,21.116164903347347,-0.7972435212485831,0.4617878918198276,-1.7264279453209175,0.08427045189743475,
Gigyf2,98.55692142032801,-0.13727138983804246,0.25823299541773986,-0.5315795900364338,0.5950172037951407,0.9763991448609944
Atg16l1,25.4259891907201,-0.3752724397532776,0.3568810773814268,-1.0515335879021528,0.2930135914743337,
Sag,13.554569979211363,0.3281847712278021,0.48262961921214564,0.679993017758706,0.49650888197378373,
Dgkd,22.76410021865764,0.2612375462889634,0.4028680330110501,0.6484444653909733,0.5166975187139061,
Usp40,34.77389845755818,-0.1501065442929591,0.35210404561347264,-0.4263130349196293,0.6698797609325828,
Ugt1a7c,9.73886371189775,-0.09692471079589902,0.5417322034332215,-0.17891628037181437,0.8580034391643357,
Hjurp,70.43448464987358,-0.26216493238985084,0.28544895405956516,-0.9184301734563175,0.3583936999092494,0.9492504925724602
Sh3bp4,39.20964529284663,0.15107461118822135,0.3156539353969764,0.4786083563261302,0.632217272478752,0.9802796251612313
Agap1,294.80730123833206,-0.5063984683009973,0.20713894410042646,-2.4447284430275067,0.014496124416265754,0.45208727139365235
D130058E05Rik,12.526453291285447,0.7810179464800162,0.5431114868456843,1.4380435056088747,0.1504217104507936,
Ackr3,802.5581792499039,-0.2445998537822196,0.19372618380615658,-1.262606060660171,0.20673078873085482,0.9309261509581593
Cops8,111.12548523455952,0.180532833649878,0.21576551770098434,0.8367084582072419,0.4027564636178944,0.9571157910985915
Col6a3,1621.7766454771083,-0.5500143208962608,0.2357024095586754,-2.3335116595799628,0.019621307100626647,0.5061363431417515
Lrrfip1,42.04794774390528,-0.5902188948659924,0.3797338087650276,-1.554296407753383,0.12011373000309812,0.8802792957545433
Ramp1,219.74864657004812,0.19466939194981017,0.287277597008845,0.6776351305382734,0.4980030659481893,0.9649844120115794
Ube2f,61.55572170807799,-0.1183617674907167,0.30364785471121963,-0.3897994524060877,0.6966848487214738,0.9802796251612313
Scly,43.47858462076242,0.33085323844048437,0.3067059612132357,1.0787310332402065,0.28070764719683927,0.9474502956129918
Ilkap,122.8856050911517,0.02495246101392132,0.23086658769494636,0.10808173353734515,0.9139308577899886,0.9935055500003961
Hes6,17.912761578219254,0.04356973884400199,0.4309465558572559,0.10110241804191089,0.9194691585638477,
Per2,30.512661676755624,0.8737485515870312,0.3812988618815522,2.291505794891292,0.021934177100720785,
Traf3ip1,9.517005202887901,0.18072787793718403,0.5685784972237402,0.3178591501782843,0.7505917802085518,
Asb1,20.222327149476694,-0.2686209793072192,0.3938390500741666,-0.6820577574941674,0.4952024301315211,
Twist2,116.84651844506189,0.2849533221372222,0.22882512444158692,1.2452886143189374,0.21302567933540928,0.9398063622276698
Gm29101,14.717749863633614,-0.32425775211696234,0.4628545365419346,-0.7005608166650962,0.4835771387824115,
Hdac4,87.94983988797817,0.13464355918881582,0.2512587127619867,0.5358761800087765,0.5920441279706827,0.9749756264217859
Ndufa10,155.85428626477417,0.22047791271449094,0.21153846114040997,1.0422592257024472,0.2972915109546761,0.9474502956129918
Cops9,261.3558689449964,0.34600713920133586,0.24229404558943302,1.4280463985798666,0.15327850403509768,0.8953840545257316
Dusp28,12.668634251206727,-0.0743816520402811,0.4898619939694697,-0.15184205542779233,0.8793115112576447,
Rnpepl1,73.19748420392956,0.06398906491898575,0.2558355675704075,0.25011793913829267,0.8024961433699525,0.9875772127952741
Capn10,14.514434444948947,0.06587341028769884,0.4478323622147119,0.14709390353552884,0.8830579018117117,
Kif1a,5.696283303919325,0.2957009819264179,0.7159772317990546,0.4130033313816452,0.6796041729748763,
Sned1,147.09091693833534,0.3654645629308522,0.20974777224181432,1.7424002125253322,0.08143843876358811,0.8070128048167633
