sender,receiver,ligand,receptor,pathway,SC,TC,delta_TC_SC,pct_change
Areg,CD4_Memory,Ccl2,Ccr2,Macrophage-recruit,0.12293147453568674,0.073888385829855,-0.04904308870583174,-39.9
Areg,CD4_Memory,Csf1,Csf1r,Macrophage-recruit,0.0009385010270012232,0.0,-0.0009385010270012232,-100.0
Areg,CD4_Memory,Cxcl12,Cxcr4,CXCL12-homing,0.2243245047522841,0.37062121882350807,0.14629671407122397,65.2
Areg,CD4_Memory,Dll1,Notch1,Notch,0.0005079097943078683,0.0012068902911859078,0.0006989804968780396,137.6
Areg,CD4_Memory,Fndc5,Itgav,Irisin-autocrine,0.0019807853873461795,0.005030986299196559,0.00305020091185038,154.0
Areg,CD4_Memory,Fndc5,Itgb1,Irisin-autocrine,0.026894804887601848,0.07272921395210329,0.04583440906450144,170.4
Areg,CD4_Memory,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Il33,Il1rl1,ILC2-activation,0.003203237142622104,0.004493268918401706,0.001290031775779602,40.3
Areg,CD4_Memory,Il6,Il6ra,IL6,0.025420998728881466,0.03368564786657129,0.008264649137689827,32.5
Areg,CD4_Memory,Il6,Il6st,IL6,0.008266125646723231,0.0035992610089849264,-0.004666864637738305,-56.5
Areg,CD4_Memory,Jag1,Notch2,Notch,0.0023827402711471407,0.003364005207001697,0.000981264935854556,41.2
Areg,CD4_Memory,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Tgfb1,Tgfbr1,TGFb-immunosup,0.0027030105128096156,0.0024418683086050233,-0.00026114220420459227,-9.7
Areg,CD4_Memory,Tgfb1,Tgfbr2,TGFb-immunosup,0.013499065486589964,0.008776856686749691,-0.0047222087998402724,-35.0
Areg,CD4_Memory,Tgfb2,Tgfbr1,TGFb-immunosup,0.013125843574615336,0.018599437922377234,0.005473594347761897,41.7
Areg,CD4_Memory,Tnf,Tnfrsf1a,TNF,5.2122792365651546e-05,0.0,-5.2122792365651546e-05,-100.0
Areg,CD4_Memory,Tslp,Crlf2,ILC2-activation,0.009411767304405638,0.00858943809385603,-0.0008223292105496074,-8.7
Areg,CD4_Memory,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Areg,CD4_Memory,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Ccl2,Ccr2,Macrophage-recruit,0.05684206504312662,0.017203292861287245,-0.03963877218183937,-69.7
Areg,CD4_Naive,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Cxcl12,Cxcr4,CXCL12-homing,0.18307671555739083,0.26245192558828423,0.0793752100308934,43.4
Areg,CD4_Naive,Dll1,Notch1,Notch,0.0003932295870870789,0.0009280059002869276,0.0005347763131998487,136.0
Areg,CD4_Naive,Fndc5,Itgav,Irisin-autocrine,0.001723645591918956,0.0019406543587461,0.0002170087668271442,12.6
Areg,CD4_Naive,Fndc5,Itgb1,Irisin-autocrine,0.014873486207984354,0.03279717365582066,0.017923687447836307,120.5
Areg,CD4_Naive,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Il33,Il1rl1,ILC2-activation,0.0004247000455959672,0.0018262461204748045,0.0014015460748788373,330.0
Areg,CD4_Naive,Il6,Il6ra,IL6,0.09232847361555911,0.08711343977504875,-0.0052150338405103636,-5.6
Areg,CD4_Naive,Il6,Il6st,IL6,0.02085532206454821,0.01816034776696696,-0.0026949742975812506,-12.9
Areg,CD4_Naive,Jag1,Notch2,Notch,0.0026188361045218923,0.0020849127782552137,-0.0005339233262666786,-20.4
Areg,CD4_Naive,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Tgfb1,Tgfbr1,TGFb-immunosup,0.003431144025587744,0.0021314564838531293,-0.0012996875417346145,-37.9
Areg,CD4_Naive,Tgfb1,Tgfbr2,TGFb-immunosup,0.013563472023848564,0.009775254482290581,-0.0037882175415579825,-27.9
Areg,CD4_Naive,Tgfb2,Tgfbr1,TGFb-immunosup,0.016661666519020603,0.01623506575517263,-0.00042660076384797366,-2.6
Areg,CD4_Naive,Tnf,Tnfrsf1a,TNF,1.722327918797983e-05,0.0,-1.722327918797983e-05,-99.9
Areg,CD4_Naive,Tslp,Crlf2,ILC2-activation,0.0068036869926812425,0.005522278814210717,-0.0012814081784705252,-18.8
Areg,CD4_Naive,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Areg,CD4_Naive,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Ccl2,Ccr2,Macrophage-recruit,0.14135044777298622,0.10170359518827599,-0.039646852584710235,-28.0
Areg,CD8_Cytotoxic,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Cxcl12,Cxcr4,CXCL12-homing,0.2583966295281068,0.4195813036620155,0.1611846741339087,62.4
Areg,CD8_Cytotoxic,Dll1,Notch1,Notch,0.0004850384152094477,0.00132251225421697,0.0008374738390075223,172.7
Areg,CD8_Cytotoxic,Fndc5,Itgav,Irisin-autocrine,0.0014613735335607314,0.0035016311715736323,0.002040257638012901,139.6
Areg,CD8_Cytotoxic,Fndc5,Itgb1,Irisin-autocrine,0.019234963895039064,0.05117370762780257,0.03193874373276351,166.0
Areg,CD8_Cytotoxic,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Il33,Il1rl1,ILC2-activation,0.002892729920780349,0.00041547221667416993,-0.002477257704106179,-85.6
Areg,CD8_Cytotoxic,Il6,Il6ra,IL6,0.020880258735557933,0.01036614888776234,-0.010514109847795593,-50.4
Areg,CD8_Cytotoxic,Il6,Il6st,IL6,0.020099128146498203,0.003403517600541225,-0.016695610545956977,-83.1
Areg,CD8_Cytotoxic,Jag1,Notch2,Notch,0.0022087546302316644,0.002721011451817422,0.0005122568215857578,23.2
Areg,CD8_Cytotoxic,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Tgfb1,Tgfbr1,TGFb-immunosup,0.0027675841310050987,0.0025528844219494993,-0.00021469970905559944,-7.8
Areg,CD8_Cytotoxic,Tgfb1,Tgfbr2,TGFb-immunosup,0.010273797835004433,0.00696823863863264,-0.0033055591963717934,-32.2
Areg,CD8_Cytotoxic,Tgfb2,Tgfbr1,TGFb-immunosup,0.013439413650448978,0.01944503524687577,0.006005621596426791,44.7
Areg,CD8_Cytotoxic,Tnf,Tnfrsf1a,TNF,5.467469953464853e-05,0.0,-5.467469953464853e-05,-100.0
Areg,CD8_Cytotoxic,Tslp,Crlf2,ILC2-activation,0.009398431230426519,0.009800188539092449,0.00040175730866593047,4.3
Areg,CD8_Cytotoxic,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Areg,CD8_Cytotoxic,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Ccl2,Ccr2,Macrophage-recruit,0.0613403561724794,0.02716581896120292,-0.03417453721127647,-55.7
Areg,CD8_Naive,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Cxcl12,Cxcr4,CXCL12-homing,0.20375868068571393,0.31169550691469,0.10793682622897607,53.0
Areg,CD8_Naive,Dll1,Notch1,Notch,0.00042805261373122513,0.0010862875400214963,0.0006582349262902712,153.8
Areg,CD8_Naive,Fndc5,Itgav,Irisin-autocrine,0.0018825396732814648,0.0024391293337518456,0.0005565896604703808,29.6
Areg,CD8_Naive,Fndc5,Itgb1,Irisin-autocrine,0.01688756907701358,0.03217269996569764,0.015285130888684058,90.5
Areg,CD8_Naive,Fndc5,Itgb5,Irisin-autocrine,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Il33,Il1rl1,ILC2-activation,0.002940197173115389,0.0005249510008657482,-0.002415246172249641,-82.1
Areg,CD8_Naive,Il6,Il6ra,IL6,0.05643105027843994,0.04615346784768849,-0.010277582430751449,-18.2
Areg,CD8_Naive,Il6,Il6st,IL6,0.021858199393852033,0.018560981822747555,-0.003297217571104478,-15.1
Areg,CD8_Naive,Jag1,Notch2,Notch,0.0022771724439363205,0.0016863822172998007,-0.0005907902266365198,-25.9
Areg,CD8_Naive,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Tgfb1,Tgfbr1,TGFb-immunosup,0.002027265721128184,0.0023988648432087863,0.00037159912208060237,18.3
Areg,CD8_Naive,Tgfb1,Tgfbr2,TGFb-immunosup,0.011397809252733426,0.007830565773893726,-0.0035672434788397,-31.3
Areg,CD8_Naive,Tgfb2,Tgfbr1,TGFb-immunosup,0.009844420735178444,0.018271885333949012,0.008427464598770569,85.6
Areg,CD8_Naive,Tnf,Tnfrsf1a,TNF,9.538628536028585e-06,0.0,-9.538628536028585e-06,-99.9
Areg,CD8_Naive,Tslp,Crlf2,ILC2-activation,0.007957088310741486,0.007575021365722647,-0.0003820669450188387,-4.8
Areg,CD8_Naive,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Wnt5a,Fzd4,Wnt,0.0,0.0,0.0,0.0
Areg,CD8_Naive,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,CP,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CP,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CP,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,CP,Ccl2,Ccr2,Macrophage-recruit,0.00020485731302133004,0.0003726096541053415,0.00016775234108401145,81.9
Areg,CP,Csf1,Csf1r,Macrophage-recruit,0.00026767944483008026,0.0010350824739631473,0.000767403029133067,286.7
Areg,CP,Cxcl12,Cxcr4,CXCL12-homing,0.0001915268478098498,0.0026906541160680707,0.002499127268258221,1304.8
Areg,CP,Dll1,Notch1,Notch,0.00029849161946509783,0.0008000394597442966,0.0005015478402791987,168.0
Areg,CP,Fndc5,Itgav,Irisin-autocrine,0.004400938785815014,0.010462066392693538,0.006061127606878524,137.7
Areg,CP,Fndc5,Itgb1,Irisin-autocrine,0.02001181879040496,0.04669505670869033,0.026683237918285366,133.3
Areg,CP,Fndc5,Itgb5,Irisin-autocrine,0.008837898440907292,0.021935303225410315,0.013097404784503023,148.2
Areg,CP,Il33,Il1rl1,ILC2-activation,2.6261603212396972e-05,0.00044553427338059733,0.00041927267016820033,1595.9
Areg,CP,Il6,Il6ra,IL6,0.09496002720929628,0.06821690869162929,-0.02674311851766699,-28.2
Areg,CP,Il6,Il6st,IL6,0.3098827624832486,0.2565498222810344,-0.053332940202214185,-17.2
Areg,CP,Jag1,Notch2,Notch,0.005762505048126858,0.005367259894107121,-0.00039524515401973687,-6.9
Areg,CP,Pdgfa,Pdgfra,Stromal-PDGF,0.038351012810525234,0.04667504475840778,0.008324031947882546,21.7
Areg,CP,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,CP,Tgfb1,Tgfbr1,TGFb-immunosup,0.003944906937497225,0.002984498558033221,-0.0009604083794640035,-24.3
Areg,CP,Tgfb1,Tgfbr2,TGFb-immunosup,0.0202171128924717,0.013392997672390529,-0.006824115220081171,-33.8
Areg,CP,Tgfb2,Tgfbr1,TGFb-immunosup,0.01915650388062346,0.022732591869900915,0.0035760879892774537,18.7
Areg,CP,Tnf,Tnfrsf1a,TNF,0.0003794126058162749,0.0,-0.0003794126058162749,-100.0
Areg,CP,Tslp,Crlf2,ILC2-activation,0.0020641121874966878,0.0013144885273597459,-0.0007496236601369419,-36.3
Areg,CP,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,CP,Vegfa,Kdr,Angiogenesis,0.0,0.00011240203382671023,0.00011240203382671023,1124020.3
Areg,CP,Wnt5a,Fzd4,Wnt,0.09040716644707406,0.11832312158068342,0.027915955133609366,30.9
Areg,CP,Wnt5a,Ror2,Wnt,0.009798479586763461,0.010941334252612398,0.0011428546658489372,11.7
Areg,Capillary,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Capillary,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Capillary,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Capillary,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Capillary,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Capillary,Cxcl12,Cxcr4,CXCL12-homing,0.03916557330834725,0.0018837047977575136,-0.03728186851058974,-95.2
Areg,Capillary,Dll1,Notch1,Notch,0.0010345789097132288,0.0011534762051276586,0.00011889729541442987,11.5
Areg,Capillary,Fndc5,Itgav,Irisin-autocrine,0.0003819385769925999,0.0001396280685414665,-0.00024231050845113344,-63.4
Areg,Capillary,Fndc5,Itgb1,Irisin-autocrine,0.01580535494826342,0.04093824008467834,0.02513288513641492,159.0
Areg,Capillary,Fndc5,Itgb5,Irisin-autocrine,0.004390711296439561,0.0005616982410446783,-0.0038290130553948823,-87.2
Areg,Capillary,Il33,Il1rl1,ILC2-activation,0.006753672334967724,0.0,-0.006753672334967724,-100.0
Areg,Capillary,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Areg,Capillary,Il6,Il6st,IL6,0.26908675213491534,0.0731643000244883,-0.19592245211042703,-72.8
Areg,Capillary,Jag1,Notch2,Notch,0.0009799804319176146,0.0006065916137533299,-0.0003733888181642847,-38.1
Areg,Capillary,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0019385551975083823,0.0019385551975083823,19385552.0
Areg,Capillary,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,Capillary,Tgfb1,Tgfbr1,TGFb-immunosup,0.0011559592862805021,0.00012357334188992274,-0.0010323859443905794,-89.3
Areg,Capillary,Tgfb1,Tgfbr2,TGFb-immunosup,0.017203779971340417,0.008618194596966493,-0.008585585374373924,-49.9
Areg,Capillary,Tgfb2,Tgfbr1,TGFb-immunosup,0.005613348782195636,0.0009412443305164682,-0.004672104451679168,-83.2
Areg,Capillary,Tnf,Tnfrsf1a,TNF,0.00014035048161424425,0.0,-0.00014035048161424425,-100.0
Areg,Capillary,Tslp,Crlf2,ILC2-activation,0.004907868767603503,0.0033296002636176093,-0.0015782685039858932,-32.2
Areg,Capillary,Vegfa,Flt1,Angiogenesis,0.10698927123647023,0.0830079940089785,-0.02398127722749173,-22.4
Areg,Capillary,Vegfa,Kdr,Angiogenesis,0.06776876870422509,0.06273270669971882,-0.005036062004506264,-7.4
Areg,Capillary,Wnt5a,Fzd4,Wnt,0.08704779381060106,0.09565896786606926,0.008611174055468199,9.9
Areg,Capillary,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,Epi,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epi,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epi,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epi,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Epi,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Epi,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Areg,Epi,Dll1,Notch1,Notch,0.00010318573325356298,0.0012449532579214548,0.001141767524667892,1106.4
Areg,Epi,Fndc5,Itgav,Irisin-autocrine,0.00819899150511448,0.012484745990479586,0.004285754485365105,52.3
Areg,Epi,Fndc5,Itgb1,Irisin-autocrine,0.00683952918729635,0.01244591437530458,0.00560638518800823,82.0
Areg,Epi,Fndc5,Itgb5,Irisin-autocrine,0.0005912886159353686,0.0,-0.0005912886159353686,-100.0
Areg,Epi,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Areg,Epi,Il6,Il6ra,IL6,0.02629047707586178,0.024921171065044316,-0.0013693060108174657,-5.2
Areg,Epi,Il6,Il6st,IL6,0.08977409692879904,0.03909886374571932,-0.05067523318307972,-56.4
Areg,Epi,Jag1,Notch2,Notch,0.0038449840310075586,0.003177244534798586,-0.0006677394962089724,-17.4
Areg,Epi,Pdgfa,Pdgfra,Stromal-PDGF,0.003924288515487966,0.00021552908607432497,-0.003708759429413641,-94.5
Areg,Epi,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,Epi,Tgfb1,Tgfbr1,TGFb-immunosup,0.002042727912574602,0.004228941931452295,0.0021862140188776925,107.0
Areg,Epi,Tgfb1,Tgfbr2,TGFb-immunosup,0.0008484402594115361,0.0,-0.0008484402594115361,-100.0
Areg,Epi,Tgfb2,Tgfbr1,TGFb-immunosup,0.009919505277130699,0.0322113779249296,0.0222918726477989,224.7
Areg,Epi,Tnf,Tnfrsf1a,TNF,7.723921632794778e-05,0.0,-7.723921632794778e-05,-100.0
Areg,Epi,Tslp,Crlf2,ILC2-activation,0.004644914156303998,0.001813153617513001,-0.002831760538790997,-61.0
Areg,Epi,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,Epi,Vegfa,Kdr,Angiogenesis,0.013599193534138373,0.022579690128383744,0.008980496594245371,66.0
Areg,Epi,Wnt5a,Fzd4,Wnt,0.02907036124321995,0.041214934586572355,0.012144573343352404,41.8
Areg,Epi,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,Epididymis,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epididymis,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epididymis,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Epididymis,Ccl2,Ccr2,Macrophage-recruit,0.021115313516323692,0.0,-0.021115313516323692,-100.0
Areg,Epididymis,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Epididymis,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Areg,Epididymis,Dll1,Notch1,Notch,0.00010517704799457632,0.0,-0.00010517704799457632,-100.0
Areg,Epididymis,Fndc5,Itgav,Irisin-autocrine,0.0030342810250490572,0.0,-0.0030342810250490572,-100.0
Areg,Epididymis,Fndc5,Itgb1,Irisin-autocrine,0.0049248623287532255,0.014692051218459625,0.009767188889706398,198.3
Areg,Epididymis,Fndc5,Itgb5,Irisin-autocrine,0.005708842307864138,0.0,-0.005708842307864138,-100.0
Areg,Epididymis,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Areg,Epididymis,Il6,Il6ra,IL6,0.0,0.0,0.0,0.0
Areg,Epididymis,Il6,Il6st,IL6,0.0,0.0,0.0,0.0
Areg,Epididymis,Jag1,Notch2,Notch,0.002465817940804283,0.0,-0.002465817940804283,-100.0
Areg,Epididymis,Pdgfa,Pdgfra,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,Epididymis,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,Epididymis,Tgfb1,Tgfbr1,TGFb-immunosup,0.001154959604780362,0.0,-0.001154959604780362,-100.0
Areg,Epididymis,Tgfb1,Tgfbr2,TGFb-immunosup,0.0017211742016798532,0.002413724768663781,0.0006925505669839278,40.2
Areg,Epididymis,Tgfb2,Tgfbr1,TGFb-immunosup,0.005608494319760846,0.0,-0.005608494319760846,-100.0
Areg,Epididymis,Tnf,Tnfrsf1a,TNF,1.3454064779981218e-05,0.0,-1.3454064779981218e-05,-99.9
Areg,Epididymis,Tslp,Crlf2,ILC2-activation,0.003954982807216233,0.00594605736055058,0.001991074553334347,50.3
Areg,Epididymis,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,Epididymis,Vegfa,Kdr,Angiogenesis,0.0,0.0,0.0,0.0
Areg,Epididymis,Wnt5a,Fzd4,Wnt,0.043503222324647324,0.0,-0.043503222324647324,-100.0
Areg,Epididymis,Wnt5a,Ror2,Wnt,0.0,0.0,0.0,0.0
Areg,Fibroblast,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Fibroblast,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Fibroblast,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Fibroblast,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Fibroblast,Csf1,Csf1r,Macrophage-recruit,0.058532195677763126,0.04014451055544108,-0.018387685122322042,-31.4
Areg,Fibroblast,Cxcl12,Cxcr4,CXCL12-homing,0.0,0.0,0.0,0.0
Areg,Fibroblast,Dll1,Notch1,Notch,0.0,6.886096303364338e-06,6.886096303364338e-06,68861.0
Areg,Fibroblast,Fndc5,Itgav,Irisin-autocrine,0.007893778722231959,0.017221229884734103,0.009327451162502144,118.2
Areg,Fibroblast,Fndc5,Itgb1,Irisin-autocrine,0.01829736593127635,0.03648370751997208,0.018186341588695733,99.4
Areg,Fibroblast,Fndc5,Itgb5,Irisin-autocrine,0.003221229108378755,0.007312144193116751,0.004090915084737997,127.0
Areg,Fibroblast,Il33,Il1rl1,ILC2-activation,0.0,0.0,0.0,0.0
Areg,Fibroblast,Il6,Il6ra,IL6,0.11506292313302383,0.05897004685677115,-0.05609287627625267,-48.7
Areg,Fibroblast,Il6,Il6st,IL6,0.2960840899780788,0.21208582844719065,-0.08399826153088813,-28.4
Areg,Fibroblast,Jag1,Notch2,Notch,0.00920752618039562,0.007644436642702376,-0.0015630895376932434,-17.0
Areg,Fibroblast,Pdgfa,Pdgfra,Stromal-PDGF,0.0004130044784352463,0.0010693238495125212,0.0006563193710772749,158.9
Areg,Fibroblast,Pdgfb,Pdgfrb,Stromal-PDGF,0.0,0.0,0.0,0.0
Areg,Fibroblast,Tgfb1,Tgfbr1,TGFb-immunosup,0.003265451995768369,0.001680712743120232,-0.0015847392526481372,-48.5
Areg,Fibroblast,Tgfb1,Tgfbr2,TGFb-immunosup,0.023067405907100554,0.01146429945895878,-0.011603106448141774,-50.3
Areg,Fibroblast,Tgfb2,Tgfbr1,TGFb-immunosup,0.015857064518894088,0.012801801072094393,-0.0030552634467996952,-19.3
Areg,Fibroblast,Tnf,Tnfrsf1a,TNF,0.00016518243363992837,0.0,-0.00016518243363992837,-100.0
Areg,Fibroblast,Tslp,Crlf2,ILC2-activation,0.008777689610534472,0.0061426646492260375,-0.0026350249613084345,-30.0
Areg,Fibroblast,Vegfa,Flt1,Angiogenesis,0.0,0.0,0.0,0.0
Areg,Fibroblast,Vegfa,Kdr,Angiogenesis,0.045675198143582584,0.041529452366390086,-0.004145745777192497,-9.1
Areg,Fibroblast,Wnt5a,Fzd4,Wnt,0.027061727453068368,0.038718970419838176,0.011657242966769808,43.1
Areg,Fibroblast,Wnt5a,Ror2,Wnt,0.01293624103734973,0.011440319747857546,-0.0014959212894921844,-11.6
Areg,Large_artery,Areg,Egfr,Amphiregulin,,0.0,,
Areg,Large_artery,Areg,Erbb2,Amphiregulin,,0.0,,
Areg,Large_artery,Areg,Erbb3,Amphiregulin,,0.0,,
Areg,Large_artery,Ccl2,Ccr2,Macrophage-recruit,,0.0,,
Areg,Large_artery,Csf1,Csf1r,Macrophage-recruit,,0.0,,
Areg,Large_artery,Cxcl12,Cxcr4,CXCL12-homing,,0.0,,
Areg,Large_artery,Dll1,Notch1,Notch,,0.003467704682438866,,
Areg,Large_artery,Fndc5,Itgav,Irisin-autocrine,,0.012332943003961311,,
Areg,Large_artery,Fndc5,Itgb1,Irisin-autocrine,,0.07769821936893359,,
Areg,Large_artery,Fndc5,Itgb5,Irisin-autocrine,,0.0,,
Areg,Large_artery,Il33,Il1rl1,ILC2-activation,,0.0,,
Areg,Large_artery,Il6,Il6ra,IL6,,0.005496622148984607,,
Areg,Large_artery,Il6,Il6st,IL6,,0.3043809342897449,,
Areg,Large_artery,Jag1,Notch2,Notch,,0.0007364323659300622,,
Areg,Large_artery,Pdgfa,Pdgfra,Stromal-PDGF,,0.0026207729296969778,,
Areg,Large_artery,Pdgfb,Pdgfrb,Stromal-PDGF,,0.0,,
Areg,Large_artery,Tgfb1,Tgfbr1,TGFb-immunosup,,0.0014489061212179441,,
Areg,Large_artery,Tgfb1,Tgfbr2,TGFb-immunosup,,0.0019743532014583273,,
Areg,Large_artery,Tgfb2,Tgfbr1,TGFb-immunosup,,0.011036155947468236,,
Areg,Large_artery,Tnf,Tnfrsf1a,TNF,,0.0,,
Areg,Large_artery,Tslp,Crlf2,ILC2-activation,,0.011794620438950925,,
Areg,Large_artery,Vegfa,Flt1,Angiogenesis,,0.16867225299168814,,
Areg,Large_artery,Vegfa,Kdr,Angiogenesis,,0.004677746396024048,,
Areg,Large_artery,Wnt5a,Fzd4,Wnt,,0.22847839647010773,,
Areg,Large_artery,Wnt5a,Ror2,Wnt,,0.0,,
Areg,Large_vessel,Areg,Egfr,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Large_vessel,Areg,Erbb2,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Large_vessel,Areg,Erbb3,Amphiregulin,0.0,0.0,0.0,0.0
Areg,Large_vessel,Ccl2,Ccr2,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Large_vessel,Csf1,Csf1r,Macrophage-recruit,0.0,0.0,0.0,0.0
Areg,Large_vessel,Cxcl12,Cxcr4,CXCL12-homing,0.07076734088287534,0.00644021391366178,-0.06432712696921355,-90.9
Areg,Large_vessel,Dll1,Notch1,Notch,0.001270081738689211,0.003988766625396556,0.002718684886707345,214.1
