gene,score,log2FC,pval,padj,contrast,contrast_label,cell_state,tissue,n_a,n_b,is_sig
Emp1,-11.533649,-0.41109973,8.927699552837525e-31,1.4048569686547687e-29,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Nfil3,-11.670042,-0.7962993,1.8133291971671589e-31,3.0004715274881397e-30,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Fos,-11.671748,-0.31247205,1.7773361810657905e-31,2.9437236595856613e-30,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Marcks,-11.9613695,-0.42122957,5.662017685920879e-33,1.0423041262373034e-31,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Srrm2,-12.312678,-0.25487563,7.741080732616852e-35,1.5848651828135633e-33,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Fmo2,-12.847265,-0.67572385,8.910516004397135e-38,2.167142468895522e-36,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Plxdc2,-12.85416,-0.28475645,8.150590520657746e-38,1.9906956368834645e-36,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Ifrd1,-12.930164,-0.44513127,3.041681363136598e-38,7.578419039964332e-37,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Mgp,-13.05249,-0.8904619,6.15036224017179e-39,1.5942216981587297e-37,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Bgn,-13.500731,-0.29490975,1.5483152531162325e-41,4.693939651099404e-40,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Lox,-13.585964,-0.46674764,4.851017891996995e-42,1.5129766414589906e-40,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Jmjd1c,-13.69516,-0.49546915,1.0852074585086718e-42,3.5439891785308623e-41,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Eln,-13.794109,-0.7321964,2.765468929828298e-43,9.275821414342846e-42,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Zfand5,-13.919589,-0.364524,4.816687304679271e-44,1.680607133811735e-42,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Ppic,-14.014696,-0.36537594,1.2673907416349424e-44,4.626910073829797e-43,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Thsd7a,-14.191647,-0.3255567,1.0320676512707233e-45,3.9948850760458957e-44,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Galnt15,-14.562061,-0.5481215,4.8959155190659125e-48,2.1225017754030497e-46,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Arhgap20,-14.610532,-0.67412275,2.4063117249938498e-48,1.0564013069143887e-46,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Abca8a,-14.783746,-0.2765369,1.8649942151614846e-49,8.624230582697415e-48,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Eif4g3,-15.179371,-0.4998902,4.844021756263803e-52,2.553196999251386e-50,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Jun,-15.375902,-0.36556074,2.375135678478595e-53,1.3504009114917153e-51,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Smoc2,-15.655906,-0.3367662,3.02770188261254e-55,1.9092137580503291e-53,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Cald1,-16.010685,-0.31318146,1.0761803189040041e-57,7.464817164045733e-56,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Ahnak,-16.309187,-0.3129275,8.491587150741929e-60,6.723863597306657e-58,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Ccn1,-16.568,-0.6364444,1.1870864599275126e-61,1.0057043875872744e-59,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Hsp90b1,-16.608124,-0.26531184,6.0867781864424025e-62,5.199547809413679e-60,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Arntl,-16.800152,-1.3185939,2.434218442713843e-63,2.175865052324781e-61,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Sparc,-17.577543,-0.2546798,3.661020046007039e-69,3.824442687819763e-67,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Ccn2,-17.95887,-2.301786,4.0905482456664295e-72,4.825455586945684e-70,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Fstl1,-18.32224,-0.34370703,5.5000072477939e-75,7.336586591076462e-73,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Tnxb,-18.354527,-0.2690889,3.0372055993316556e-75,4.082804829303119e-73,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Col3a1,-18.380745,-0.3439485,1.8738023827953573e-75,2.5385630562542414e-73,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Lpl,-18.72216,-0.43519175,3.266341462800549e-78,4.8411647270448135e-76,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Hmcn2,-18.758621,-1.3248764,1.64615139148653e-78,2.460854420669648e-76,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Nid1,-18.972733,-0.27281412,2.8660944618832127e-80,4.51826764213789e-78,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Lamb2,-19.128082,-0.50030106,1.4739878229732463e-81,2.4343259845884822e-79,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Col4a2,-19.660019,-0.37271744,4.745545735620761e-86,8.147773128851446e-84,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Sash1,-19.824018,-0.4888057,1.8475205830464647e-87,3.269168819449872e-85,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Thbs1,-19.925262,-0.8818351,2.4575893986806852e-88,4.439276850262683e-86,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Cdkn1a,-20.070742,-0.91469693,1.3300300671822677e-89,2.4800055263449144e-87,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Lama2,-21.829218,-0.3686117,1.2250080105839708e-105,3.1705767032144234e-103,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Sptbn1,-22.996923,-0.37155044,5.003705213164794e-117,1.637155700028126e-114,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Hpgd,-23.07962,-0.8640071,7.418482700319167e-118,2.47392131742759e-115,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Rhoj,-24.012657,-0.48316225,2.051071838818035e-127,7.732094947161641e-125,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Fosb,-24.254927,-0.45551914,5.86620289287439e-130,2.260573874785218e-127,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Nav1,-26.223946,-0.41868052,1.4173589785517681e-151,8.19280734902207e-149,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Col4a1,-27.227587,-0.49715978,3.0625583579305193e-163,2.413992022039688e-160,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Col5a3,-28.484283,-0.6728308,1.8341603050623972e-178,1.767009658338168e-175,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Adamts5,-36.224377,-0.72514075,2.5166706233810725e-287,7.273597546675196e-284,TC_vs_SC,exercise_TC_vs_SC,CP,vWAT,8953,6725,True
Fabp4,3.849386,1.7271477,0.00011841426385053412,0.01683132581501731,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Rpl41,3.4058657,1.1560338,0.0006595461204148641,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Rps29,3.2362382,1.5014187,0.0012111627696758745,0.040005283026570165,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Eif3a,-3.1674519,-1.7004833,0.0015378116473871088,0.04993856138078624,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Chd4,-3.170387,-2.0050282,0.001522360342653884,0.04952955103557411,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ralbp1,-3.1759322,-1.6128777,0.001493559040602953,0.04868384835168385,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Nr4a1,-3.189346,-1.6359854,0.0014259508964607902,0.04656763558479579,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gls,-3.1897461,-1.6696093,0.0014239784301753398,0.04656763558479579,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
mt-Co3,-3.194165,-2.2547476,0.0014023598917731078,0.045970364618596334,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
4930402H24Rik,-3.202226,-2.1045716,0.0013637005622903556,0.04478774895961564,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Sdha,-3.221118,-2.0789287,0.0012769156541051231,0.04201706709266972,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp36l2,-3.2259467,-1.6999428,0.001255567009915574,0.04139313216529652,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Cdc73,-3.2392044,-1.3043232,0.0011986361760755965,0.039667080017799464,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Lmo2,-3.2476118,-1.7315544,0.001163779524579051,0.038587190699283604,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tcerg1,-3.253957,-1.2960083,0.001138094689649588,0.037807854431443494,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tead1,-3.2662594,-1.9370265,0.0010897837693038782,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Impad1,-3.2662594,-1.5650238,0.0010897837693038782,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Psat1,-3.2670295,-3.3357499,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Scarf2,-3.2670295,-2.8988984,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Dip2a,-3.2670295,-2.5274653,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ddit3,-3.2670295,-2.2132778,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Txndc11,-3.2670295,-2.0607507,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfx,-3.2670295,-2.8020782,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ubqln4,-3.2670295,-1.5539576,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
AI837181,-3.2670295,-2.8091135,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Stxbp1,-3.2670295,-2.0978134,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Trp53inp2,-3.2670295,-2.5216238,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Usp24,-3.2670295,-3.1207805,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Shtn1,-3.2670295,-2.1990435,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
B9d2,-3.2670295,-1.6726918,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Man2a2,-3.2670295,-3.0626807,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Sap130,-3.2670295,-2.7774081,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
S100pbp,-3.2670295,-3.2441106,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ppm1b,-3.2670295,-3.0273135,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Taf6,-3.2670295,-2.9592092,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Cbll1,-3.2670295,-1.745703,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Igf2r,-3.2670295,-3.0218132,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ino80e,-3.2670295,-3.4688625,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Mamld1,-3.2670295,-2.9186199,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp423,-3.2670295,-1.9263905,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tbx3,-3.2670295,-2.3339705,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Alkbh8,-3.2670295,-1.5424764,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ppard,-3.2670295,-2.1074095,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ppp2r3a,-3.2670295,-2.3338463,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Sh2b1,-3.2670295,-2.8370693,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Minpp1,-3.2670295,-2.9081466,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Shld2,-3.2670295,-3.2641685,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Larp1b,-3.2670295,-3.9899728,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Phactr1,-3.2670295,-3.1460106,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ppp1r12b,-3.2670295,-2.5020404,0.0010868232053711363,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Prpf4b,-3.271489,-1.4691603,0.0010698279397052775,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Lsm8,-3.2785616,-1.8941084,0.0010433755933924181,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Kmt5b,-3.2785616,-2.3450668,0.0010433755933924181,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Srpk2,-3.2785616,-1.6017882,0.0010433755933924181,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Abhd13,-3.2851799,-3.3685393,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Disp1,-3.2851799,-3.440228,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ap1m1,-3.2851799,-3.5972047,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Eml4,-3.2851799,-3.4602091,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Fam193b,-3.2851799,-3.5243895,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Olfml2a,-3.2851799,-3.8892875,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Pcnx,-3.2851799,-3.523575,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Abi2,-3.2851799,-5.002196,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ubald1,-3.2851799,-3.0849962,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Yars,-3.2851799,-3.2568605,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp560,-3.2851799,-3.7401214,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Dnmt1,-3.2851799,-3.0920477,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gripap1,-3.2851799,-3.8083432,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Vps52,-3.2851799,-3.979252,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Golga1,-3.2851799,-3.8396404,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Fam120b,-3.2851799,-3.2028222,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tmx4,-3.2851799,-4.165791,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gigyf1,-3.2851799,-4.650726,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gxylt1,-3.2851799,-3.347689,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Entpd2,-3.2851799,-3.4819865,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp146,-3.2851799,-4.0259976,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Fam219a,-3.2851799,-3.2484348,0.0010191732817664018,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Il2rb,-3.289487,-26.57228,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Nup155,-3.289487,-26.652218,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ptk6,-3.289487,-25.972126,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Xrcc4,-3.289487,-24.657986,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Dhps,-3.289487,-25.967268,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ralgps1,-3.289487,-27.19266,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tmem246,-3.289487,-26.605726,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gm34455,-3.289487,-25.748695,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Pde4c,-3.289487,-25.007607,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gm20186,-3.289487,-25.283733,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Tnf,-3.289487,-25.967268,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Isyna1,-3.289487,-25.20566,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Mtfmt,-3.289487,-25.859648,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Nr2c2ap,-3.289487,-26.370255,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Rars2,-3.289487,-26.433895,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp866,-3.289487,-24.68079,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
K230015D01Rik,-3.289487,-26.370255,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zdhhc1,-3.289487,-25.283733,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ces2e,-3.289487,-25.49556,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Cacna2d1,-3.289487,-25.007607,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Bace1,-3.289487,-25.339468,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Ahcyl2,-3.289487,-25.50435,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Rpp25l,-3.289487,-25.268555,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Susd3,-3.289487,-25.21583,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Slc7a8,-3.289487,-26.176746,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Satb1,-3.289487,-26.969252,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Cyp4f13,-3.289487,-24.916748,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp101,-3.289487,-26.604725,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Reck,-3.289487,-25.509834,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Kcne4,-3.289487,-24.657986,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Mapk8ip3,-3.289487,-26.081362,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Nnmt,-3.289487,-25.785076,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Slc7a6os,-3.289487,-24.68079,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Atf6b,-3.289487,-24.68079,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Layn,-3.289487,-25.199945,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
C2cd2l,-3.289487,-26.329973,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Alg10b,-3.289487,-27.14697,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Inip,-3.289487,-26.351109,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Sgo1,-3.289487,-27.058735,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Pcdhga12,-3.289487,-26.788795,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Bmpr1a,-3.289487,-25.007607,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Prelid3b,-3.289487,-26.51738,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Gnpnat1,-3.289487,-27.219204,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Sft2d3,-3.289487,-26.526506,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Mex3b,-3.289487,-26.69713,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Zfp592,-3.289487,-26.398607,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Isg20,-3.289487,-26.468067,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Xpo4,-3.289487,-25.508625,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Pcyox1l,-3.289487,-26.935383,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Arhgef40,-3.289487,-26.163113,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Pcdhgc4,-3.289487,-25.754822,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Rnf141,-3.289487,-25.007607,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Spag1,-3.289487,-26.64149,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
Opa3,-3.289487,-24.916748,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
E2f2,-3.289487,-27.18039,0.0010037024931395494,0.036272438279267856,TC_vs_SC,exercise_TC_vs_SC,Capillary,vWAT,129,24,True
